"","TCGA.3L.AA1B.01A","TCGA.3M.AB46.01A","TCGA.4N.A93T.01A","TCGA.5M.AAT4.01A","TCGA.5M.AAT6.01A","TCGA.5M.AATE.01A","TCGA.A6.2671.01A","TCGA.A6.2681.01A","TCGA.A6.2685.01A","TCGA.A6.2686.01A","TCGA.A6.3807.01A","TCGA.A6.3809.01A","TCGA.A6.4105.01A","TCGA.A6.4107.01A","TCGA.A6.5657.01A","TCGA.A6.5660.01A","TCGA.A6.5661.01A","TCGA.A6.5662.01A","TCGA.A6.5664.01A","TCGA.A6.5665.01A","TCGA.A6.5667.01A","TCGA.A6.6137.01A","TCGA.A6.6138.01A","TCGA.A6.6142.01A","TCGA.A6.6648.01A","TCGA.A6.6649.01A","TCGA.A6.6651.01A","TCGA.A6.6652.01A","TCGA.A6.6653.01A","TCGA.A6.6654.01A","TCGA.A6.A567.01A","TCGA.A6.A56B.01A","TCGA.AA.3664.01A","TCGA.AA.3666.01A","TCGA.AA.3673.01A","TCGA.AA.3678.01A","TCGA.AA.3679.01A","TCGA.AA.3681.01A","TCGA.AA.3684.01A","TCGA.AA.3685.01A","TCGA.AA.3693.01A","TCGA.AA.3696.01A","TCGA.AA.3715.01A","TCGA.AA.3811.01A","TCGA.AA.3812.01A","TCGA.AA.3814.01A","TCGA.AA.3818.01A","TCGA.AA.3821.01A","TCGA.AA.3831.01A","TCGA.AA.3833.01A","TCGA.AA.3837.01A","TCGA.AA.3842.01A","TCGA.AA.3844.01A","TCGA.AA.3845.01A","TCGA.AA.3846.01A","TCGA.AA.3848.01A","TCGA.AA.3850.01A","TCGA.AA.3851.01A","TCGA.AA.3856.01A","TCGA.AA.3858.01A","TCGA.AA.3864.01A","TCGA.AA.3867.01A","TCGA.AA.3875.01A","TCGA.AA.3877.01A","TCGA.AA.3947.01A","TCGA.AA.3949.01A","TCGA.AA.3950.01A","TCGA.AA.3952.01A","TCGA.AA.3956.01A","TCGA.AA.3966.01A","TCGA.AA.3968.01A","TCGA.AA.3971.01A","TCGA.AA.3975.01A","TCGA.AA.3979.01A","TCGA.AA.3984.01A","TCGA.AA.3986.01A","TCGA.AA.3989.01A","TCGA.AA.3994.01A","TCGA.AA.A01P.01A","TCGA.AA.A01R.01A","TCGA.AA.A01T.01A","TCGA.AA.A01V.01A","TCGA.AA.A01X.01A","TCGA.AA.A01Z.01A","TCGA.AA.A022.01A","TCGA.AA.A02F.01A","TCGA.AA.A02H.01A","TCGA.AA.A02O.01A","TCGA.AA.A02Y.01A","TCGA.AA.A03F.01A","TCGA.AA.A03J.01A","TCGA.AD.5900.01A","TCGA.AD.6888.01A","TCGA.AD.6889.01A","TCGA.AD.6890.01A","TCGA.AD.6895.01A","TCGA.AD.6899.01A","TCGA.AD.6963.01A","TCGA.AD.6964.01A","TCGA.AD.6965.01A","TCGA.AD.A5EJ.01A","TCGA.AD.A5EK.01A","TCGA.AG.3882.01A","TCGA.AG.4008.01A","TCGA.AG.4015.01A","TCGA.AM.5820.01A","TCGA.AM.5821.01A","TCGA.AU.3779.01A","TCGA.AU.6004.01A","TCGA.AY.4070.01A","TCGA.AY.4071.01A","TCGA.AY.5543.01A","TCGA.AY.6197.01A","TCGA.AY.6386.01A","TCGA.AY.A71X.01A","TCGA.AY.A8YK.01A","TCGA.AZ.4308.01A","TCGA.AZ.4315.01A","TCGA.AZ.4615.01A","TCGA.AZ.5403.01A","TCGA.AZ.5407.01A","TCGA.AZ.6598.01A","TCGA.AZ.6599.01A","TCGA.AZ.6600.01A","TCGA.AZ.6601.01A","TCGA.AZ.6603.01A","TCGA.AZ.6605.01A","TCGA.AZ.6606.01A","TCGA.BR.6452.01A","TCGA.BR.6453.01A","TCGA.BR.6454.01A","TCGA.BR.6455.01A","TCGA.BR.6456.01A","TCGA.BR.6457.01A","TCGA.BR.6563.01A","TCGA.BR.6564.01A","TCGA.BR.6565.01A","TCGA.BR.6566.01A","TCGA.BR.6707.01A","TCGA.BR.6802.01A","TCGA.BR.6803.01A","TCGA.BR.6852.01A","TCGA.BR.7196.01A","TCGA.BR.7197.01A","TCGA.BR.7707.01A","TCGA.BR.7715.01A","TCGA.BR.7716.01A","TCGA.BR.7717.01A","TCGA.BR.7722.01A","TCGA.BR.7851.01A","TCGA.BR.7901.01A","TCGA.BR.7957.01A","TCGA.BR.7958.01A","TCGA.BR.8059.01A","TCGA.BR.8077.01A","TCGA.BR.8080.01A","TCGA.BR.8081.01A","TCGA.BR.8284.01A","TCGA.BR.8289.01A","TCGA.BR.8291.01A","TCGA.BR.8297.01A","TCGA.BR.8365.01A","TCGA.BR.8366.01A","TCGA.BR.8367.01A","TCGA.BR.8368.01A","TCGA.BR.8369.01A","TCGA.BR.8371.01A","TCGA.BR.8372.01A","TCGA.BR.8381.01A","TCGA.BR.8382.01A","TCGA.BR.8384.01A","TCGA.BR.8483.01A","TCGA.BR.8484.01A","TCGA.BR.8486.01A","TCGA.BR.8487.01A","TCGA.BR.8588.01A","TCGA.BR.8589.01A","TCGA.BR.8590.01A","TCGA.BR.8591.01A","TCGA.BR.8592.01A","TCGA.BR.8677.01A","TCGA.BR.8678.01A","TCGA.BR.8680.01A","TCGA.BR.8682.01A","TCGA.BR.8686.01A","TCGA.BR.8687.01A","TCGA.BR.A44T.01A","TCGA.BR.A44U.01A","TCGA.BR.A4CR.01A","TCGA.BR.A4CS.01A","TCGA.BR.A4IV.01A","TCGA.BR.A4J5.01A","TCGA.BR.A4J6.01A","TCGA.BR.A4J7.01A","TCGA.BR.A4J8.01A","TCGA.BR.A4J9.01A","TCGA.BR.A4PF.01A","TCGA.BR.A4QL.01A","TCGA.CA.5255.01A","TCGA.CA.5256.01A","TCGA.CA.5796.01A","TCGA.CA.5797.01A","TCGA.CA.6715.01A","TCGA.CA.6716.01A","TCGA.CA.6717.01A","TCGA.CA.6718.01A","TCGA.CD.5798.01A","TCGA.CD.5799.01A","TCGA.CD.5800.01A","TCGA.CD.5801.01A","TCGA.CD.5804.01A","TCGA.CD.8526.01A","TCGA.CD.8529.01A","TCGA.CD.8530.01A","TCGA.CD.8531.01A","TCGA.CD.8532.01A","TCGA.CD.8534.01A","TCGA.CD.8535.01A","TCGA.CD.A486.01A","TCGA.CD.A487.01A","TCGA.CD.A489.01A","TCGA.CD.A48C.01A","TCGA.CD.A4MG.01A","TCGA.CD.A4MH.01A","TCGA.CG.4301.01A","TCGA.CG.4304.01A","TCGA.CG.4305.01A","TCGA.CG.4306.01A","TCGA.CG.4438.01A","TCGA.CG.4441.01A","TCGA.CG.4442.01A","TCGA.CG.4443.01A","TCGA.CG.4444.01A","TCGA.CG.4460.01A","TCGA.CG.4462.01A","TCGA.CG.4465.01A","TCGA.CG.4475.01A","TCGA.CG.4476.01A","TCGA.CG.4477.01A","TCGA.CK.4950.01A","TCGA.CK.4951.01A","TCGA.CK.4952.01A","TCGA.CK.5912.01A","TCGA.CK.5913.01A","TCGA.CK.5914.01A","TCGA.CK.5915.01A","TCGA.CK.5916.01A","TCGA.CK.6746.01A","TCGA.CK.6747.01A","TCGA.CK.6748.01A","TCGA.CK.6751.01A","TCGA.CM.4743.01A","TCGA.CM.4744.01A","TCGA.CM.4746.01A","TCGA.CM.4751.01A","TCGA.CM.4752.01A","TCGA.CM.5341.01A","TCGA.CM.5344.01A","TCGA.CM.5348.01A","TCGA.CM.5349.01A","TCGA.CM.5860.01A","TCGA.CM.5861.01A","TCGA.CM.5862.01A","TCGA.CM.5863.01A","TCGA.CM.5864.01A","TCGA.CM.5868.01A","TCGA.CM.6162.01A","TCGA.CM.6163.01A","TCGA.CM.6164.01A","TCGA.CM.6165.01A","TCGA.CM.6166.01A","TCGA.CM.6167.01A","TCGA.CM.6169.01A","TCGA.CM.6170.01A","TCGA.CM.6171.01A","TCGA.CM.6172.01A","TCGA.CM.6674.01A","TCGA.CM.6675.01A","TCGA.CM.6677.01A","TCGA.CM.6678.01A","TCGA.CM.6679.01A","TCGA.CM.6680.01A","TCGA.D5.5537.01A","TCGA.D5.5538.01A","TCGA.D5.5539.01A","TCGA.D5.5541.01A","TCGA.D5.6530.01A","TCGA.D5.6531.01A","TCGA.D5.6533.01A","TCGA.D5.6534.01A","TCGA.D5.6535.01A","TCGA.D5.6536.01A","TCGA.D5.6537.01A","TCGA.D5.6539.01A","TCGA.D5.6540.01A","TCGA.D5.6541.01A","TCGA.D5.6898.01A","TCGA.D5.6920.01A","TCGA.D5.6922.01A","TCGA.D5.6924.01A","TCGA.D5.6926.01A","TCGA.D5.6927.01A","TCGA.D5.6928.01A","TCGA.D5.6930.01A","TCGA.D5.6931.01A","TCGA.D5.6932.01A","TCGA.D5.7000.01A","TCGA.D7.5577.01A","TCGA.D7.6519.01A","TCGA.D7.6520.01A","TCGA.D7.6522.01A","TCGA.D7.6524.01A","TCGA.D7.6526.01A","TCGA.D7.6815.01A","TCGA.D7.6818.01A","TCGA.D7.6822.01A","TCGA.D7.8570.01A","TCGA.D7.8572.01A","TCGA.D7.8574.01A","TCGA.D7.8575.01A","TCGA.D7.8576.01A","TCGA.D7.8578.01A","TCGA.D7.8579.01A","TCGA.D7.A4YU.01A","TCGA.D7.A4YX.01A","TCGA.D7.A4Z0.01A","TCGA.D7.A6EX.01A","TCGA.D7.A6EY.01A","TCGA.D7.A6EZ.01A","TCGA.D7.A6F0.01A","TCGA.D7.A6F2.01A","TCGA.D7.A747.01A","TCGA.D7.A748.01A","TCGA.D7.A74A.01A","TCGA.DM.A0X9.01A","TCGA.DM.A1D0.01A","TCGA.DM.A1D6.01A","TCGA.DM.A1D7.01A","TCGA.DM.A1D8.01A","TCGA.DM.A1D9.01A","TCGA.DM.A1DB.01A","TCGA.DM.A1HA.01A","TCGA.DM.A280.01A","TCGA.DM.A282.01A","TCGA.DM.A285.01A","TCGA.DM.A288.01A","TCGA.DM.A28A.01A","TCGA.DM.A28E.01A","TCGA.DM.A28F.01A","TCGA.DM.A28G.01A","TCGA.DM.A28K.01A","TCGA.DM.A28M.01A","TCGA.F1.6177.01A","TCGA.F1.6874.01A","TCGA.F1.6875.01A","TCGA.F1.A448.01A","TCGA.F1.A72C.01A","TCGA.F4.6459.01A","TCGA.F4.6460.01A","TCGA.F4.6461.01A","TCGA.F4.6463.01A","TCGA.F4.6569.01A","TCGA.F4.6570.01A","TCGA.F4.6703.01A","TCGA.F4.6704.01A","TCGA.F4.6805.01A","TCGA.F4.6806.01A","TCGA.F4.6807.01A","TCGA.F4.6808.01A","TCGA.F4.6809.01A","TCGA.F4.6854.01A","TCGA.F4.6856.01A","TCGA.FP.7735.01A","TCGA.FP.7829.01A","TCGA.FP.7916.01A","TCGA.FP.7998.01A","TCGA.FP.8099.01A","TCGA.FP.8209.01A","TCGA.FP.8210.01A","TCGA.FP.8211.01A","TCGA.FP.8631.01A","TCGA.FP.A4BF.01A","TCGA.FP.A9TM.01A","TCGA.G4.6294.01A","TCGA.G4.6297.01A","TCGA.G4.6299.01A","TCGA.G4.6302.01A","TCGA.G4.6304.01A","TCGA.G4.6306.01A","TCGA.G4.6307.01A","TCGA.G4.6309.01A","TCGA.G4.6311.01A","TCGA.G4.6315.01A","TCGA.G4.6320.01A","TCGA.G4.6323.01A","TCGA.G4.6586.01A","TCGA.G4.6588.01A","TCGA.G4.6626.01A","TCGA.G4.6628.01A","TCGA.HF.7132.01A","TCGA.HF.7133.01A","TCGA.HF.A5NB.01A","TCGA.HJ.7597.01A","TCGA.HU.8249.01A","TCGA.HU.8604.01A","TCGA.HU.8608.01A","TCGA.HU.8610.01A","TCGA.HU.A4G2.01A","TCGA.HU.A4G3.01A","TCGA.HU.A4G8.01A","TCGA.HU.A4G9.01A","TCGA.HU.A4GD.01A","TCGA.HU.A4GF.01A","TCGA.HU.A4GH.01A","TCGA.HU.A4GQ.01A","TCGA.HU.A4GT.01A","TCGA.HU.A4GU.01A","TCGA.HU.A4GX.01A","TCGA.HU.A4GY.01A","TCGA.HU.A4H0.01A","TCGA.HU.A4H5.01A","TCGA.HU.A4H6.01A","TCGA.HU.A4H8.01A","TCGA.IN.7806.01A","TCGA.IN.7808.01A","TCGA.IP.7968.01A","TCGA.KB.A6F7.01A","TCGA.KB.A93J.01A","TCGA.MX.A5UG.01A","TCGA.MX.A5UJ.01A","TCGA.MX.A663.01A","TCGA.MX.A666.01A","TCGA.NH.A50T.01A","TCGA.NH.A50U.01A","TCGA.NH.A5IV.01A","TCGA.NH.A6GA.01A","TCGA.NH.A6GB.01A","TCGA.NH.A6GC.01A","TCGA.NH.A8F8.01A","TCGA.QG.A5YV.01A","TCGA.QG.A5Z2.01A","TCGA.QL.A97D.01A","TCGA.R5.A7O7.01A","TCGA.R5.A7ZF.01A","TCGA.R5.A7ZI.01A","TCGA.R5.A7ZR.01A","TCGA.RD.A7BS.01A","TCGA.RD.A7BW.01A","TCGA.RD.A7C1.01A","TCGA.RD.A8MV.01A","TCGA.RD.A8MW.01A","TCGA.RD.A8N0.01A","TCGA.RD.A8N1.01A","TCGA.RD.A8N2.01A","TCGA.RD.A8N4.01A","TCGA.RD.A8N5.01A","TCGA.RD.A8N6.01A","TCGA.RD.A8N9.01A","TCGA.RD.A8NB.01A","TCGA.SS.A7HO.01A","TCGA.SW.A7EA.01A","TCGA.SW.A7EB.01A","TCGA.VQ.A8DT.01A","TCGA.VQ.A8DU.01A","TCGA.VQ.A8DV.01A","TCGA.VQ.A8DZ.01A","TCGA.VQ.A8E0.01A","TCGA.VQ.A8E2.01A","TCGA.VQ.A8E3.01A","TCGA.VQ.A8P2.01A","TCGA.VQ.A8P3.01A","TCGA.VQ.A8P8.01A","TCGA.VQ.A8PB.01A","TCGA.VQ.A8PC.01A","TCGA.VQ.A8PD.01A","TCGA.VQ.A8PE.01A","TCGA.VQ.A8PF.01A","TCGA.VQ.A8PH.01A","TCGA.VQ.A8PJ.01A","TCGA.VQ.A8PK.01A","TCGA.VQ.A8PM.01A","TCGA.VQ.A8PO.01A","TCGA.VQ.A8PP.01A","TCGA.VQ.A8PQ.01A","TCGA.VQ.A8PU.01A","TCGA.VQ.A8PX.01A","TCGA.VQ.A91A.01A","TCGA.VQ.A91D.01A","TCGA.VQ.A91K.01A","TCGA.VQ.A91N.01A","TCGA.VQ.A91Q.01A","TCGA.VQ.A91S.01A","TCGA.VQ.A91U.01A","TCGA.VQ.A91V.01A","TCGA.VQ.A91Y.01A","TCGA.VQ.A91Z.01A","TCGA.VQ.A923.01A","TCGA.VQ.A924.01A","TCGA.VQ.A925.01A","TCGA.VQ.A927.01A","TCGA.VQ.A928.01A","TCGA.VQ.A94O.01A","TCGA.VQ.A94P.01A","TCGA.VQ.A94U.01A","TCGA.VQ.AA64.01A","TCGA.VQ.AA68.01A","TCGA.VQ.AA69.01A","TCGA.VQ.AA6A.01A","TCGA.VQ.AA6D.01A","TCGA.VQ.AA6F.01A","TCGA.VQ.AA6G.01A","TCGA.VQ.AA6J.01A","TCGA.VQ.AA6K.01A","TCGA.WS.AB45.01A","TCGA.ZA.A8F6.01A"
"Plasma.cells",0.0134979197452167,0,0.078661140842111,0.0241488186334309,0.000680922478895725,0.0139742155172573,0,0,0,0,0,0,0.00867089248982526,0.091187558435363,0,0.00252363245927264,0.0110052201466576,0.0015454884179801,0.0118698743293093,0,0.00152360091531859,0,0.00352793236110223,0.00746858561868891,0.0456395972219255,0.00520730565006983,0.0290160988987565,0,0.0019422988882255,0,0.00842977189220831,0,0,0.0313196652301682,0.00724734200115472,0.00758996197609571,0.0843924129556391,0,0.0430708897686312,0.0166933793444499,0.000649197087450046,0,0.000774281899159787,0.0453444822171293,0,0,0,0.00320438637199061,0.0295494258344216,0.00536935881230275,0.0272032530331255,0.00180410305522411,0,0.00740961567297208,0.00896796359688618,0.00389333849925102,0.12381369150757,0,0,0.0168004295353512,0.000629239571443166,0.0225588725654195,0.00387173269171361,0.00554879819056017,0.00641091033427264,0.00511010507479193,0.00356336063416656,0,0.132987456544514,0.00305854768351877,0.0346511932585073,0.131110743279341,0.00372071646173818,0.00865645954178943,0,0.077136791458996,0.0499558965141432,0.00302836821110028,0.0192169762108728,0.0007605065641705,0.0297767400695879,0.0136934567528969,0,0.0215728721175351,7.88568027519158e-05,0,0.0141893650062375,0.0125323276877233,8.69444237026528e-05,0.0740365181955765,0,0.00379268621775108,0.0475928799394389,0.00447010003332411,0.00493497952557776,0,0.00266679372753828,0.00543970103921644,0,0,0.00937999053359513,0.00724094521623412,0.0331005165027899,0,0.00214908589278074,0,0.0130027684750488,0.0135144486885943,0,0.0474516581860304,0.0228862534971467,0,0.00314727002785978,0.0344261554165139,0.0484325163230308,0.00391721382456566,0,0,0.00603346684060831,0,0.0783869693568652,0.000383769612338957,0.0131212072653024,0.0267914091428307,0,0,0.020220655042079,0,0,0.0461893505569597,0,0,0,0.122072751730788,0.0139331887016369,0,3.59043081514452e-05,0.00034908508589177,0.0338272520686505,0.00484645842297176,0.0484150936991855,0.00595250814084174,0.150200592701289,0.00343018263927973,0.0157253188260831,6.25686819089487e-05,0,0,0.00135526167843021,0,0,0,0.010821222740481,0.00355440899775926,0.0237377885678237,0.00375212291401958,0,0,0,0,0,0,0.015486173570527,0.010218914076821,0.00890536615771376,0,0,0,0,0,0,0.038354134276613,0.00709582005583899,0.0185331451650577,0,0,0.00465477394779271,0.0331180424937317,0.00908823652139679,0,0.00846689144243044,0.0066842090750561,0,0,0.00675546480166482,0.00485671545900836,0.0145268880791438,0,0,0.00453731383221362,0.00866958013012418,0.00518382285102492,0.305303151079764,0.0108289990101692,0,0.0350477783656062,0.00761866139171277,0,0.0219785928004511,0.0146638586313471,0.0595253280131534,0.00752996666172672,0.0201308950833777,0.0132822642233136,0,0.00905657464343919,0,0,0,0.0131518608569061,0.0152484711813291,0,0.111885774847391,0,0.0982476362798798,0.0256887750126918,0,0,0.0276081670621583,0,0,0,0,0.253800001987873,0.00930328494047493,0.103850506448431,0,0.0337920472698419,0,0.0162377776542873,0.00552793242513099,0,0.014046288875164,0.0224675953485031,0.00212402312516093,0.0035208313174485,0.00568708203616069,0.00807502793252787,0.0091817071031296,0.109002394946391,0.000186438974233304,0.0109054661130712,0.00537322156892828,0.00311107246360063,0.00462256755261727,0,0.00275533200176399,0.00101930721526717,0.0883280231456089,0,0.000887788810237477,0,0,0,0,0.00273490341491976,0.00454756139844227,0.00489917671620224,0,0,0.00363049019267177,0,0.00259266754408058,0.00685111034434695,0.015177640030156,0,0,0,0,0.0144279942136176,0,0,6.85928593773424e-05,0,0,0.0233111308300518,0.000965432734054837,4.96707064265904e-05,0.00329183413231913,0.000999295987623389,0.0160605946307694,0.00400939978635642,0.0386513547241175,0.00233407787913956,0,0.0146077334358841,0.0018280528058117,0.00199848780817917,0,0,0,0,0,0.0756722111823962,0,0.00728090863794054,0,0.0587125163150181,0.00107045122414546,0.0221557506434674,0.0094028824114326,0.00834969165822092,0,0,0,0.000493141132995343,0.0081081854638576,0.010173193428041,0,0.00989469131048674,0.00911368461754351,0,0.00939091113590185,0.0416502381598965,0,0,0.0880057980699199,0.000831088192880818,0,0.0429960166715364,0,0,0,0,0.00433425433328642,0.0133636305656205,0,0.0194829179123244,0.00191082063035088,0.0146837235635344,0.00630765662671061,0,0,0,0,0,0,0.0283340434986495,0.00245832040005844,0.00412928757772874,0,0,0,0.00318077999922359,0,0,0.000392696330588675,0.0402519974283089,0,0.0495611556812757,0,0,0,0,0,0.0802234603217374,0.0193499459615974,0,0.00342797687114666,0,0,0.00161154152891628,0.00158780347124776,0.00575927486685733,0.0199632897932611,0,0.0417235593157591,0,0.0101094557643769,0,0,0.0127217012981088,0,0,0,0.0157074442956133,0.0152808535147728,0,0.0103665721801025,0.0138325580080938,0.0270264889608819,0.0150548848894964,0.0101603173553635,0.0161398545917376,0,0.0201446296060094,0.00153700471124798,0,0.000884845650873695,0,0,0,0.0291180540641306,0,0.0669375484541474,0.00261061347284106,0.00296213723497037,0,0.00421654253293576,0.0168232927162147,0,0,0.00963016332547421,0,0.0221615003721684,0.125066256798836,0.00220673911632195,0.0155008999003468,0,0,0.00304185902793266,0,5.17544453144771e-05,0.0159944080250217,0,0.00377800296063089,0.00188024683541611,0.061598035683296,0,0.0143933014799916,0.0935882682673562,0.0434111966065498,0.0196065187160342,0,0.0772339522471477,0,0.00894047692570808,0,0,0,0.00569498782416819,0.00332480275485287,0,0,0.064242434846346,0.0123365529796172,0.0834049887032674,0.0616049426503739,0.0103281262441952,0.00459329337080947,0,0.00330282165076644,0.0130837614922583,0.0168297154820812,0.0435264384770226,0.0839084576606438,0,0,0,0,0.0641746830461689,0.0423170810667957,0.0250612353023398,0,0,0,0,0.0597875084058205,0.00338144187107171,0,0.005852284709681,0,0.0202553351187322,0,0,0.00849564164014111,0.00540522266761286,0.0253879339602139,0.0138047776132469,0.00755675521505731,0.0132565999837682,0.0156790400688556,0.00379896187032606,0.0131540114602748,0,0,0.0510441980134135,0,0.036151987190433,0.0640022054474073,0.182359333268424,0,0.0123614505214227,0.00680535473425679,0.014096569578666,0.121788130677446,0.0217263245586274,0.0023990954817321,0,0.0974688137188024,0.00986319237460964,0,0.00823986575061466,0.0309698886526627,0.000399584493746165,0.0217227371282623,0,0,0.025655852423657,0.145330641876521,0.00955648723613739,0.0158896745198046,0,0,1.46982909937839e-05,0,0.00626567627023116,0.00778690962529372,0.000912491985392973,0.0173570274187469,0.0086404736487703,0.0055262821818904,0.095602372655731,0.00452133982940944,0
